workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
906,list2,,NEGATIVE,,,,0.0-8.0-0.6,,5000,,3298,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,331992,,157,html-slider-response,,
906,list2,,POSITIVE,,,,0.0-8.0-0.7,,5000,,3500,,5000,,Girls should be protected and watched over more than boys.<br><br>,,335492,,158,html-slider-response,,
906,list2,,POSITIVE,,,,0.0-8.0-0.8,,1004,,3384,,5000,,Mothers should work only if necessary.<br><br>,,338876,,159,html-slider-response,,
906,list2,,NEGATIVE,,,,0.0-8.0-0.9,,10000,,4548,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,343425,,160,html-slider-response,,
906,list2,,POSITIVE,,,,0.0-8.0-0.10,,0,,2734,,5000,,Men are more sexual than women.<br><br>,,346159,,161,html-slider-response,,
906,list2,,POSITIVE,,,,0.0-8.0-0.11,,383,,5447,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,351608,,162,html-slider-response,,
906,list2,,NEGATIVE,,,,0.0-8.0-0.12,,9182,,2583,,5000,,People should be treated the same regardless of their sex.<br><br>,,354192,,163,html-slider-response,,
906,list2,,,,,,0.0-9.0,,0,,2041,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,356233,,164,html-button-response,,
906,list2,[],,,,,0.0-10.0,,"{'age': '28', 'race': 'White', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Female', 'region': 'Northeast - CT, DC, DE, MA, MD, ME, NH, NJ, NY, PA, RI, VT', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Hold a higher degree', 'political': 'Moderate'}",,24559,,,,,,380857,,165,survey,,
906,list2,,,,,,0.0-11.0,,0,,999,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,381859,,166,html-button-response,,
925,list2,,,[],[],[],0.0-0.0,,,,,,,,,True,26706,False,0,preload,,
925,list2,,,,,,0.0-1.0,,0,,30657,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,57366,,1,html-button-response,,
925,list2,,,,,,0.0-2.0,,0,,5974,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,63342,,2,html-button-response,,
925,list2,,,,,,0.0-3.0,,2,correct,3072,,,,audio/gift.wav,,66521,,3,audio-button-response,,
925,list2,,,,,,0.0-4.0,,0,,1442,,,,<p>Correct! You are ready to begin the study.</p>,,67965,,4,html-button-response,,
925,list2,,,,,,0.0-5.0,,0,,79794,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,147761,,5,html-button-response,,
925,list2,,,,,,0.0-6.0-0.0,neutral,,,,low,5000,723,audio/723_SN21_low.wav,,157781,,6,audio-slider-response,21,
925,list2,,,,,,0.0-6.0-1.0,,,,,,,,,,158301,,7,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.1,neutral,10000,,5869,low,5000,723,audio/723_SN4_low.wav,,164172,,8,audio-slider-response,4,
925,list2,,,,,,0.0-6.0-1.1,,,,,,,,,,164682,,9,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.2,neutral,10000,,4371,control,5000,246,audio/246_CN15.wav,,169054,,10,audio-slider-response,15,
925,list2,,,,,,0.0-6.0-1.2,,,,,,,,,,169557,,11,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.3,neutral,10000,,7699,control,5000,246,audio/246_CN9.wav,,177255,,12,audio-slider-response,9,
925,list2,,,,,,0.0-6.0-1.3,,,,,,,,,,177756,,13,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.4,neutral,10000,,5320,mid,5000,246,audio/246_SN20_mid.wav,,183078,,14,audio-slider-response,20,
925,list2,,,,,,0.0-6.0-1.4,,,,,,,,,,183584,,15,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.5,neutral,10000,,3251,mid,5000,723,audio/723_SN15_mid.wav,,186835,,16,audio-slider-response,15,
925,list2,,,,,,0.0-6.0-1.5,,,,,,,,,,187338,,17,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.6,neutral,10000,,3421,mid,5000,723,audio/723_SN20_mid.wav,,190762,,18,audio-slider-response,20,
925,list2,,,,,,0.0-6.0-1.6,,,,,,,,,,191268,,19,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.7,neutral,10000,,4912,low,5000,246,audio/246_SN21_low.wav,,196184,,20,audio-slider-response,21,
925,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,196687,,21,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.8,neutral,10000,,4011,low,5000,723,audio/723_SN2_low.wav,,200699,,22,audio-slider-response,2,
925,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,201201,,23,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.9,neutral,10000,,3611,control,5000,723,audio/723_CN8.wav,,204820,,24,audio-slider-response,8,
925,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,205325,,25,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.10,neutral,2992,,6051,low,5000,246,audio/246_SN4_low.wav,,211373,,26,audio-slider-response,4,
925,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,211875,,27,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.11,neutral,2909,,5520,high,5000,246,audio/246_SN7_high.wav,,217391,,28,audio-slider-response,7,
925,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,217893,,29,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.12,neutral,10000,,5309,control,5000,246,audio/246_CN14.wav,,223205,,30,audio-slider-response,14,
925,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,223711,,31,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.13,neutral,10000,,3608,control,5000,723,audio/723_CN21.wav,,227330,,32,audio-slider-response,21,
925,list2,,,,,,0.0-6.0-1.13,,,,,,,,,,227831,,33,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.14,neutral,3178,,3459,control,5000,246,audio/246_CN3.wav,,231301,,34,audio-slider-response,3,
925,list2,,,,,,0.0-6.0-1.14,,,,,,,,,,231803,,35,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.15,neutral,10000,,3291,control,5000,723,audio/723_CN13.wav,,235099,,36,audio-slider-response,13,
925,list2,,,,,,0.0-6.0-1.15,,,,,,,,,,235614,,37,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.16,neutral,10000,,3200,control,5000,723,audio/723_CN4.wav,,238820,,38,audio-slider-response,4,
925,list2,,,,,,0.0-6.0-1.16,,,,,,,,,,239323,,39,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.17,neutral,10000,,4821,mid,5000,723,audio/723_SN19_mid.wav,,244149,,40,audio-slider-response,19,
925,list2,,,,,,0.0-6.0-1.17,,,,,,,,,,244654,,41,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.18,neutral,10000,,3600,control,5000,723,audio/723_CN15.wav,,248252,,42,audio-slider-response,15,
925,list2,,,,,,0.0-6.0-1.18,,,,,,,,,,248760,,43,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.19,neutral,10000,,3101,control,5000,723,audio/723_CN2.wav,,251865,,44,audio-slider-response,2,
925,list2,,,,,,0.0-6.0-1.19,,,,,,,,,,252370,,45,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.20,neutral,3323,,3880,high,5000,246,audio/246_SN14_high.wav,,256254,,46,audio-slider-response,14,
925,list2,,,,,,0.0-6.0-1.20,,,,,,,,,,256758,,47,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.21,neutral,4193,,3880,control,5000,246,audio/246_CN18.wav,,260635,,48,audio-slider-response,18,
925,list2,,,,,,0.0-6.0-1.21,,,,,,,,,,261137,,49,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.22,neutral,10000,,6251,mid,5000,723,audio/723_SN5_mid.wav,,267382,,50,audio-slider-response,5,
925,list2,,,,,,0.0-6.0-1.22,,,,,,,,,,267883,,51,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.23,neutral,10000,,6371,low,5000,246,audio/246_SN16_low.wav,,274258,,52,audio-slider-response,16,
925,list2,,,,,,0.0-6.0-1.23,,,,,,,,,,274765,,53,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.24,neutral,4027,,4061,control,5000,246,audio/246_CN13.wav,,278824,,54,audio-slider-response,13,
925,list2,,,,,,0.0-6.0-1.24,,,,,,,,,,279330,,55,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.25,neutral,3675,,3109,low,5000,246,audio/246_SN2_low.wav,,282449,,56,audio-slider-response,2,
925,list2,,,,,,0.0-6.0-1.25,,,,,,,,,,282950,,57,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.26,neutral,4089,,4288,mid,5000,246,audio/246_SN9_mid.wav,,287241,,58,audio-slider-response,9,
925,list2,,,,,,0.0-6.0-1.26,,,,,,,,,,287749,,59,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.27,neutral,3696,,4349,control,5000,246,audio/246_CN7.wav,,292098,,60,audio-slider-response,7,
925,list2,,,,,,0.0-6.0-1.27,,,,,,,,,,292600,,61,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.28,neutral,2640,,2992,control,5000,246,audio/246_CN20.wav,,295592,,62,audio-slider-response,20,
925,list2,,,,,,0.0-6.0-1.28,,,,,,,,,,296095,,63,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.29,neutral,10000,,3141,high,5000,723,audio/723_SN3_high.wav,,299237,,64,audio-slider-response,3,
925,list2,,,,,,0.0-6.0-1.29,,,,,,,,,,299743,,65,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.30,neutral,2971,,4229,high,5000,723,audio/723_SN14_high.wav,,303976,,66,audio-slider-response,14,
925,list2,,,,,,0.0-6.0-1.30,,,,,,,,,,304487,,67,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.31,neutral,2992,,3680,high,5000,246,audio/246_SN8_high.wav,,308162,,68,audio-slider-response,8,
925,list2,,,,,,0.0-6.0-1.31,,,,,,,,,,308663,,69,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.32,neutral,4151,,5619,mid,5000,246,audio/246_SN5_mid.wav,,314286,,70,audio-slider-response,5,
925,list2,,,,,,0.0-6.0-1.32,,,,,,,,,,314788,,71,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.33,neutral,10000,,3920,high,5000,723,audio/723_SN7_high.wav,,318713,,72,audio-slider-response,7,
925,list2,,,,,,0.0-6.0-1.33,,,,,,,,,,319230,,73,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.34,neutral,,,,control,5000,246,audio/246_CN10.wav,,329251,,74,audio-slider-response,10,
925,list2,,,,,,0.0-6.0-1.34,,,,,,,,,,329760,,75,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.35,neutral,9431,,5949,high,5000,723,audio/723_SN8_high.wav,,335701,,76,audio-slider-response,8,
925,list2,,,,,,0.0-6.0-1.35,,,,,,,,,,336210,,77,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.36,neutral,7629,,4211,low,5000,246,audio/246_SN10_low.wav,,340421,,78,audio-slider-response,10,
925,list2,,,,,,0.0-6.0-1.36,,,,,,,,,,340923,,79,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.37,neutral,3654,,2880,mid,5000,246,audio/246_SN15_mid.wav,,343802,,80,audio-slider-response,15,
925,list2,,,,,,0.0-6.0-1.37,,,,,,,,,,344307,,81,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.38,neutral,10000,,3259,control,5000,723,audio/723_CN19.wav,,347571,,82,audio-slider-response,19,
925,list2,,,,,,0.0-6.0-1.38,,,,,,,,,,348078,,83,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.39,neutral,10000,,3739,control,5000,723,audio/723_CN5.wav,,351819,,84,audio-slider-response,5,
925,list2,,,,,,0.0-6.0-1.39,,,,,,,,,,352321,,85,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.40,neutral,3696,,5232,control,5000,246,audio/246_CN19.wav,,357553,,86,audio-slider-response,19,
925,list2,,,,,,0.0-6.0-1.40,,,,,,,,,,358059,,87,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.41,neutral,10000,,3357,high,5000,723,audio/723_SN1_high.wav,,361412,,88,audio-slider-response,1,
925,list2,,,,,,0.0-6.0-1.41,,,,,,,,,,361913,,89,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.42,neutral,4710,,3949,control,5000,246,audio/246_CN17.wav,,365867,,90,audio-slider-response,17,
925,list2,,,,,,0.0-6.0-1.42,,,,,,,,,,366370,,91,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.43,neutral,10000,,3069,control,5000,723,audio/723_CN9.wav,,369450,,92,audio-slider-response,9,
925,list2,,,,,,0.0-6.0-1.43,,,,,,,,,,369957,,93,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.44,neutral,3551,,3349,high,5000,246,audio/246_SN1_high.wav,,373305,,94,audio-slider-response,1,
925,list2,,,,,,0.0-6.0-1.44,,,,,,,,,,373807,,95,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.45,neutral,4358,,3851,control,5000,246,audio/246_CN2.wav,,377651,,96,audio-slider-response,2,
925,list2,,,,,,0.0-6.0-1.45,,,,,,,,,,378158,,97,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.46,neutral,10000,,3179,control,5000,723,audio/723_CN14.wav,,381339,,98,audio-slider-response,14,
925,list2,,,,,,0.0-6.0-1.46,,,,,,,,,,381840,,99,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.47,neutral,10000,,3741,control,5000,723,audio/723_CN3.wav,,385585,,100,audio-slider-response,3,
925,list2,,,,,,0.0-6.0-1.47,,,,,,,,,,386087,,101,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.48,neutral,8395,,4400,low,5000,723,audio/723_SN10_low.wav,,390490,,102,audio-slider-response,10,
925,list2,,,,,,0.0-6.0-1.48,,,,,,,,,,390992,,103,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.49,neutral,8251,,2960,control,5000,246,audio/246_CN4.wav,,393955,,104,audio-slider-response,4,
925,list2,,,,,,0.0-6.0-1.49,,,,,,,,,,394456,,105,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.50,neutral,7816,,2989,control,5000,246,audio/246_CN8.wav,,397443,,106,audio-slider-response,8,
925,list2,,,,,,0.0-6.0-1.50,,,,,,,,,,397945,,107,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.51,neutral,7484,,2931,high,5000,246,audio/246_SN13_high.wav,,400878,,108,audio-slider-response,13,
925,list2,,,,,,0.0-6.0-1.51,,,,,,,,,,401382,,109,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.52,neutral,10000,,5291,control,5000,723,audio/723_CN10.wav,,406672,,110,audio-slider-response,10,
925,list2,,,,,,0.0-6.0-1.52,,,,,,,,,,407181,,111,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.53,neutral,7236,,3619,control,5000,723,audio/723_CN16.wav,,410802,,112,audio-slider-response,16,
925,list2,,,,,,0.0-6.0-1.53,,,,,,,,,,411303,,113,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.54,neutral,6636,,3149,mid,5000,246,audio/246_SN18_mid.wav,,414453,,114,audio-slider-response,18,
925,list2,,,,,,0.0-6.0-1.54,,,,,,,,,,414970,,115,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.55,neutral,6925,,3411,control,5000,246,audio/246_CN16.wav,,418383,,116,audio-slider-response,16,
925,list2,,,,,,0.0-6.0-1.55,,,,,,,,,,418889,,117,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.56,neutral,10000,,3589,control,5000,723,audio/723_CN7.wav,,422486,,118,audio-slider-response,7,
925,list2,,,,,,0.0-6.0-1.56,,,,,,,,,,422988,,119,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.57,neutral,6946,,4211,control,5000,246,audio/246_CN21.wav,,427198,,120,audio-slider-response,21,
925,list2,,,,,,0.0-6.0-1.57,,,,,,,,,,427707,,121,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.58,neutral,6408,,2811,high,5000,246,audio/246_SN3_high.wav,,430518,,122,audio-slider-response,3,
925,list2,,,,,,0.0-6.0-1.58,,,,,,,,,,431022,,123,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.59,neutral,6573,,4059,low,5000,246,audio/246_SN17_low.wav,,435088,,124,audio-slider-response,17,
925,list2,,,,,,0.0-6.0-1.59,,,,,,,,,,435591,,125,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.60,neutral,6781,,2648,mid,5000,246,audio/246_SN19_mid.wav,,438250,,126,audio-slider-response,19,
925,list2,,,,,,0.0-6.0-1.60,,,,,,,,,,438754,,127,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.61,neutral,10000,,3368,low,5000,723,audio/723_SN17_low.wav,,442128,,128,audio-slider-response,17,
925,list2,,,,,,0.0-6.0-1.61,,,,,,,,,,442629,,129,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.62,neutral,10000,,3149,control,5000,723,audio/723_CN20.wav,,445791,,130,audio-slider-response,20,
925,list2,,,,,,0.0-6.0-1.62,,,,,,,,,,446300,,131,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.63,neutral,10000,,4891,control,5000,723,audio/723_CN1.wav,,451198,,132,audio-slider-response,1,
925,list2,,,,,,0.0-6.0-1.63,,,,,,,,,,451710,,133,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.64,neutral,7526,,4219,control,5000,246,audio/246_CN5.wav,,455935,,134,audio-slider-response,5,
925,list2,,,,,,0.0-6.0-1.64,,,,,,,,,,456436,,135,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.65,neutral,7899,,3819,control,5000,246,audio/246_CN1.wav,,460255,,136,audio-slider-response,1,
925,list2,,,,,,0.0-6.0-1.65,,,,,,,,,,460757,,137,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.66,neutral,10000,,4288,control,5000,723,audio/723_CN17.wav,,465050,,138,audio-slider-response,17,
925,list2,,,,,,0.0-6.0-1.66,,,,,,,,,,465552,,139,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.67,neutral,10000,,3539,mid,5000,723,audio/723_SN18_mid.wav,,469093,,140,audio-slider-response,18,
925,list2,,,,,,0.0-6.0-1.67,,,,,,,,,,469595,,141,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.68,neutral,10000,,3059,high,5000,723,audio/723_SN13_high.wav,,472652,,142,audio-slider-response,13,
925,list2,,,,,,0.0-6.0-1.68,,,,,,,,,,473154,,143,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.69,neutral,10000,,3909,control,5000,723,audio/723_CN18.wav,,477071,,144,audio-slider-response,18,
925,list2,,,,,,0.0-6.0-1.69,,,,,,,,,,477577,,145,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.70,neutral,9969,,3589,low,5000,723,audio/723_SN16_low.wav,,481162,,146,audio-slider-response,16,
925,list2,,,,,,0.0-6.0-1.70,,,,,,,,,,481664,,147,html-keyboard-response,,
925,list2,,,,,,0.0-6.0-0.71,neutral,10000,,3891,mid,5000,723,audio/723_SN9_mid.wav,,485560,,148,audio-slider-response,9,
925,list2,,,,,,0.0-6.0-1.71,,,,,,,,,,486064,,149,html-keyboard-response,,
925,list2,,,,,,0.0-7.0,,0,,8173,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,494238,,150,html-button-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.0,,0,,7996,,5000,,Girls should be protected and watched over more than boys.<br><br>,,502237,,151,html-slider-response,,
925,list2,,NEGATIVE,,,,0.0-8.0-0.1,,10000,,5423,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,507662,,152,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.2,,0,,5272,,5000,,Mothers should work only if necessary.<br><br>,,512936,,153,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.3,,6367,,4481,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,517419,,154,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.4,,0,,3553,,5000,,Some types of work are just not appropriate for women.<br><br>,,520973,,155,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.5,,0,,3449,,5000,,Men are more sexual than women.<br><br>,,524423,,156,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.6,,10000,,4279,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,528704,,157,html-slider-response,,
925,list2,,NEGATIVE,,,,0.0-8.0-0.7,,10000,,4363,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,533069,,158,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.8,,0,,3572,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,536643,,159,html-slider-response,,
925,list2,,NEGATIVE,,,,0.0-8.0-0.9,,10000,,4840,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,541484,,160,html-slider-response,,
925,list2,,POSITIVE,,,,0.0-8.0-0.10,,0,,12427,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,553913,,161,html-slider-response,,
925,list2,,NEGATIVE,,,,0.0-8.0-0.11,,10000,,4543,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,558457,,162,html-slider-response,,
925,list2,,NEGATIVE,,,,0.0-8.0-0.12,,10000,,3237,,5000,,People should be treated the same regardless of their sex.<br><br>,,561696,,163,html-slider-response,,
925,list2,,,,,,0.0-9.0,,0,,8622,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,570320,,164,html-button-response,,
925,list2,[],,,,,0.0-10.0,,"{'age': '33', 'race': 'White', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Female', 'region': 'Midwest - IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Graduated college', 'political': 'Somewhat Progressive'}",,76322,,,,,,646778,,165,survey,,
925,list2,,,,,,0.0-11.0,,0,,1774,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,648554,,166,html-button-response,,
900,list2,,,[],[],[],0.0-0.0,,,,,,,,,True,13364,False,0,preload,,
900,list2,,,,,,0.0-1.0,,0,,80044,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,93414,,1,html-button-response,,
